id,Study_Hours,Sleep_Hours,Attendance_Percentage,Previous_Score,Internet_Usage,Social_Activity_Level,Performance_Score,Pass_Fail
46454,4.79,8.49,72.31,45.86,0.46,4,39.24,0
960,10.78,8.27,67.62,67.08,4.11,1,65.58,1
5279,7.18,7.88,85.07,82.49,8.6,2,76.45,1
45910,1.61,6.94,82.48,85.87,2.29,4,36.6,0
18068,1.57,6.23,78.58,37.13,10.15,4,31.36,0
47735,2.33,6.29,59.49,42.68,0.09,2,43.59,1
25067,4.02,9.12,87.23,88.16,3.26,5,66.52,1
438,2.56,5.43,88.88,58.99,0.61,2,49.28,1
22052,3.23,7.16,91.96,90.57,1.06,2,76.02,1
20525,5.32,8.58,78.23,77.3,1.23,3,48.14,1
35214,2.58,4.1,91.22,69.2,0.63,3,30.85,0
30947,5.89,5.88,76.63,51.48,2.52,4,55.67,1
7316,1.68,4.7,68.42,34.17,2.84,4,16.02,0
16178,1.28,7.68,88.4,45.82,0.63,3,44.51,1
14095,2.31,8.14,96.49,63.08,0.03,2,53.34,1
14851,2.49,4.26,66.2,51.42,3.27,4,30.57,0
35128,2.47,7.53,89.58,63.51,1.09,2,59.24,1
5243,4.18,8.69,80.6,53.4,4.54,5,54.59,1
28763,4.23,6.48,74.58,65.96,5.6,1,65.96,1
28057,1.99,5.45,72.15,60.77,3.68,2,34.65,0
1489,1.5,7.18,67.03,89.67,2.2,2,46.29,1
23315,6.4,5.16,97.74,68.93,0.75,4,76.2,1
17737,3.41,8.74,68.16,72.09,1.95,1,41.63,1
40982,1.53,5.83,75.84,65.13,2.47,1,40.16,1
51862,4.25,8.02,68.66,76.04,2.76,4,73.7,1
26660,1.28,7.05,82.05,56.9,6.1,1,41.37,1
38512,4.64,7.95,74.9,91.01,0.11,2,86.05,1
26274,1.89,6.62,74.99,100.0,3.52,4,58.43,1
48500,8.33,9.27,54.35,67.6,0.47,4,72.93,1
18069,2.34,7.04,81.32,43.19,2.65,3,48.98,1
42596,6.4,8.73,79.34,43.65,1.91,5,59.22,1
27424,3.33,10.6,69.16,77.9,0.11,4,58.66,1
48707,3.53,7.66,97.46,61.34,0.75,4,63.46,1
45260,5.99,8.8,37.15,76.67,0.42,2,45.7,1
25572,2.44,4.35,76.1,63.19,2.62,5,25.05,0
9410,2.92,4.43,47.54,75.85,2.3,5,26.4,0
38424,2.39,7.78,83.87,56.85,1.22,1,59.48,1
47206,1.57,7.49,64.15,44.37,0.14,3,28.97,0
42077,4.11,9.13,93.03,50.03,0.12,4,63.86,1
18959,1.74,6.41,61.01,25.23,1.71,2,25.81,0
5827,2.45,8.26,88.69,76.18,0.42,5,73.85,1
9620,5.62,6.18,72.84,63.56,0.3,4,53.2,1
28652,2.7,8.13,62.58,38.68,8.53,2,62.39,1
31748,3.33,7.38,67.45,34.46,4.9,3,48.86,1
6370,4.23,7.52,81.11,60.92,1.11,3,52.69,1
30568,4.72,6.52,65.65,84.13,0.98,5,49.54,1
35874,3.25,8.46,89.78,51.86,8.96,5,48.54,1
32673,1.38,6.2,86.79,64.58,1.14,1,31.59,0
18474,3.45,5.63,88.28,57.15,1.65,2,66.88,1
2721,2.76,8.52,83.71,54.06,0.56,4,33.75,0
20485,3.77,5.67,75.57,100.0,1.39,1,57.38,1
17783,16.0,7.4,93.8,81.63,0.57,5,100.0,1
48360,1.57,8.84,40.65,37.61,3.68,5,28.78,0
9049,3.13,7.62,87.79,52.66,0.07,4,61.81,1
6335,0.98,9.45,97.88,56.64,6.93,1,30.09,0
36699,4.91,7.56,81.55,56.27,1.14,2,64.07,1
32074,3.9,8.14,91.73,39.94,0.61,5,59.05,1
19686,2.52,8.89,86.17,36.02,0.38,3,44.86,1
53533,3.82,9.16,84.66,68.96,0.74,3,54.36,1
49175,3.66,6.77,85.07,43.75,2.01,3,55.2,1
13574,5.35,8.03,45.28,37.38,0.42,4,48.3,1
53893,1.51,6.65,93.02,73.33,0.32,5,50.16,1
36992,4.24,8.3,85.55,44.11,0.01,1,74.51,1
1417,2.9,7.42,99.36,55.13,0.76,3,31.62,0
43984,3.6,9.41,75.05,76.16,0.47,4,55.28,1
21842,1.38,6.3,71.79,78.9,0.75,1,33.47,0
19610,1.15,7.01,64.17,88.79,2.41,4,48.68,1
27557,5.86,7.5,79.96,63.97,6.29,3,82.12,1
25782,3.76,5.83,90.81,69.63,9.73,3,74.88,1
47111,2.55,7.88,87.76,41.63,0.11,1,48.5,1
4787,13.42,9.16,72.59,100.0,4.42,3,89.46,1
50270,1.9,5.78,79.12,57.9,1.08,1,42.1,1
17417,3.02,7.71,95.51,88.92,1.38,5,80.39,1
43402,4.48,7.48,92.89,86.26,1.89,4,69.0,1
51806,5.91,6.97,84.91,55.55,2.98,3,61.1,1
52531,2.08,7.2,57.43,46.87,0.26,4,55.53,1
46889,5.18,6.34,49.92,36.57,2.9,2,39.05,0
41064,2.63,6.29,81.04,36.12,0.95,5,30.92,0
50420,7.55,7.4,58.42,77.95,1.91,3,67.31,1
12432,2.31,5.46,87.17,66.77,0.92,4,55.32,1
15810,5.33,7.38,68.91,44.59,0.01,1,58.23,1
29343,7.03,9.13,65.96,70.74,5.39,4,52.26,1
46874,3.31,6.65,88.46,83.16,0.58,4,71.18,1
24881,2.09,9.49,68.21,71.24,1.8,5,51.17,1
543,5.19,8.15,89.99,44.72,12.0,2,42.66,1
51299,2.42,9.18,90.81,48.45,5.18,2,54.2,1
30489,2.23,7.93,56.39,64.06,0.38,5,48.58,1
2497,9.51,6.59,73.55,98.18,1.78,1,75.09,1
45127,4.99,4.09,69.18,69.94,1.51,4,29.81,0
11116,6.33,6.52,83.25,85.12,2.31,2,84.1,1
17150,3.81,7.7,89.76,56.38,1.28,2,50.58,1
10485,2.27,8.91,89.37,44.89,8.05,3,35.51,0
19385,5.26,6.72,96.33,76.57,0.64,4,77.69,1
5776,2.78,7.94,67.51,41.93,1.83,1,39.8,0
27271,10.08,4.45,72.92,84.66,1.62,3,56.92,1
40950,3.45,10.26,88.46,84.21,9.58,2,68.52,1
13098,1.59,6.21,62.85,61.6,2.18,1,33.55,0
18111,4.18,7.59,94.59,42.67,7.45,1,56.8,1
37646,3.13,7.63,88.76,41.21,2.26,2,42.36,1
29441,3.65,6.88,61.49,48.43,3.87,4,49.09,1
51762,0.91,9.13,35.97,76.01,0.32,4,17.45,0
38545,0.97,7.98,77.53,66.56,3.44,2,48.76,1
54679,4.4,6.59,70.87,55.51,1.54,4,57.61,1
9659,2.96,6.4,71.9,89.23,2.38,1,53.07,1
10995,3.25,7.71,46.24,60.07,1.01,2,33.04,0
38154,4.0,10.25,67.08,55.55,0.69,1,51.07,1
17854,5.71,6.2,73.32,99.29,4.77,2,81.39,1
54485,1.69,6.54,90.59,53.85,0.35,5,29.9,0
11132,3.16,8.47,53.78,55.63,4.35,4,64.6,1
30549,5.52,7.58,92.15,59.62,0.02,2,62.28,1
1110,2.52,6.5,48.8,47.26,0.42,3,33.29,0
32289,12.5,6.69,85.8,96.23,4.64,3,100.0,1
14957,2.04,7.82,85.69,29.81,2.61,4,50.63,1
9300,4.02,6.5,86.48,48.37,2.88,1,42.45,1
45993,1.84,5.63,97.73,15.0,4.86,1,19.11,0
1134,6.38,5.88,86.38,88.48,0.02,2,83.21,1
27990,1.71,7.35,85.72,53.89,12.0,2,24.63,0
5099,2.67,8.89,87.83,62.12,0.45,5,49.61,1
44085,4.54,8.43,58.03,92.46,1.19,3,64.47,1
10945,5.17,7.83,80.52,73.14,12.0,5,53.34,1
31176,1.46,5.98,77.6,60.53,1.46,3,43.95,1
52555,3.02,8.16,88.38,51.7,4.22,3,49.71,1
44466,2.48,10.35,78.42,40.73,2.52,1,36.1,0
47176,5.39,8.27,86.24,74.57,0.47,2,56.74,1
15029,2.38,5.03,83.05,52.6,2.9,5,50.06,1
9230,3.88,8.13,61.73,96.39,0.07,3,53.6,1
7106,0.88,4.41,67.9,44.8,0.87,4,0.39,0
46602,2.59,8.71,81.53,64.23,0.95,5,67.11,1
22553,2.48,8.19,81.83,57.24,6.67,2,54.62,1
24641,6.76,6.74,69.95,54.3,0.12,1,60.81,1
48962,1.49,8.27,78.85,58.83,3.34,2,51.92,1
31912,6.27,8.91,74.65,88.27,1.67,4,79.13,1
40421,2.39,5.04,79.37,63.79,4.41,1,42.35,1
43993,3.38,6.64,87.57,83.57,0.71,4,80.54,1
23879,7.07,5.79,88.36,50.69,12.0,5,69.6,1
39997,2.31,7.87,94.88,43.57,4.84,1,43.83,1
17462,3.08,7.16,69.69,45.47,1.03,4,47.98,1
44602,1.6,8.96,60.26,55.94,0.83,4,30.74,0
49558,2.92,9.54,57.47,68.84,3.39,3,54.86,1
52807,2.95,7.21,76.08,37.01,3.04,2,51.65,1
2714,2.9,6.55,61.82,68.17,1.58,3,53.21,1
35314,5.67,7.83,54.11,51.65,3.21,3,61.91,1
8117,0.99,7.79,69.72,63.16,1.05,4,34.49,0
30766,0.87,6.46,96.41,36.03,0.34,2,30.64,0
24472,7.25,7.55,75.3,74.19,1.01,2,70.72,1
650,4.14,7.97,86.6,70.02,1.52,5,65.35,1
20276,3.04,8.62,85.07,71.08,0.69,2,60.54,1
3216,6.04,5.73,56.95,61.17,1.78,4,50.24,1
8065,5.12,6.37,77.66,59.08,1.43,1,57.45,1
44276,3.47,9.37,80.23,77.93,4.37,2,75.6,1
18164,1.08,5.18,63.15,47.83,2.62,5,25.16,0
15850,2.74,9.2,87.87,55.97,4.82,3,58.79,1
43624,1.83,7.67,75.8,85.55,8.11,5,51.3,1
41827,1.78,6.13,69.21,31.01,2.44,2,21.5,0
8688,2.17,6.31,83.42,67.37,2.76,2,51.82,1
47596,2.13,5.49,75.59,59.76,1.08,2,47.1,1
7720,11.53,7.44,90.44,97.37,2.05,1,100.0,1
54583,1.48,11.81,90.96,57.27,2.72,5,41.89,1
51453,7.27,9.21,85.99,69.52,0.48,5,75.12,1
27025,4.38,6.94,67.42,78.0,4.68,3,65.36,1
18925,9.69,7.29,79.85,90.19,2.35,2,80.99,1
28336,2.91,5.06,80.67,67.29,2.09,3,27.96,0
3194,2.61,8.23,60.68,59.37,1.01,5,47.52,1
35067,1.43,5.29,87.37,52.22,0.47,1,31.99,0
42477,10.65,8.96,80.11,71.21,1.95,4,73.26,1
31436,1.43,7.07,66.96,59.06,0.14,5,47.45,1
29106,3.49,5.51,46.35,62.08,2.97,1,33.29,0
9872,5.03,8.17,45.86,52.3,7.18,3,29.37,0
21843,3.8,5.68,73.89,80.96,4.11,4,62.36,1
6871,2.48,6.1,52.9,69.01,0.09,5,53.36,1
34861,1.77,5.98,91.89,58.15,1.0,4,40.81,1
8935,5.28,8.8,75.44,28.83,1.47,4,43.82,1
43319,9.16,5.5,94.5,52.27,4.23,2,53.18,1
28408,1.73,8.88,80.39,75.66,0.54,1,51.34,1
13131,9.88,6.71,52.78,85.59,8.1,1,79.84,1
38605,1.15,6.31,60.43,61.8,4.58,3,37.52,0
33410,4.29,3.7,71.03,85.23,0.25,3,36.22,0
44105,6.56,6.27,70.7,49.34,0.63,1,56.87,1
5511,3.25,5.36,46.3,49.18,2.03,4,25.14,0
6701,1.99,5.13,83.04,43.57,1.18,1,8.77,0
52909,2.1,6.09,54.28,58.71,0.53,4,58.47,1
52995,1.13,7.44,98.37,50.28,0.63,4,34.03,0
40480,5.16,6.63,75.06,67.09,3.24,2,51.0,1
2221,0.86,6.61,76.64,34.33,0.55,4,37.31,0
3931,4.73,7.08,53.7,66.42,1.44,3,53.39,1
18747,5.81,6.36,97.78,57.8,2.37,1,71.06,1
775,16.0,8.83,75.5,90.38,2.0,5,95.63,1
16958,3.05,8.37,90.72,59.68,1.76,2,50.82,1
28613,1.62,3.16,49.04,47.36,0.23,3,0.93,0
1466,2.2,7.73,78.86,57.56,0.92,3,34.55,0
13173,0.93,7.89,69.99,40.02,2.47,5,43.44,1
6168,0.9,8.17,83.32,35.76,1.4,4,29.44,0
3368,3.19,5.93,80.25,69.0,0.7,4,43.75,1
2384,4.81,3.92,87.05,65.53,2.29,1,45.85,1
3439,8.47,6.22,42.59,67.46,0.17,5,47.05,1
7493,2.3,5.42,57.19,54.22,0.93,4,48.04,1
31209,4.76,9.18,86.09,57.6,1.41,3,55.61,1
24222,7.4,7.66,57.71,72.47,3.85,3,85.86,1
38720,2.41,7.08,92.5,65.66,0.94,4,57.94,1
28044,4.81,10.36,91.79,55.16,11.09,3,54.12,1
36866,4.95,6.67,89.9,65.56,6.43,3,63.05,1
26107,1.86,6.26,86.61,56.07,0.06,3,41.84,1
53808,5.34,5.28,76.64,84.47,12.0,1,65.03,1
35121,6.81,7.31,87.96,67.61,0.87,5,59.48,1
9772,2.24,6.71,85.95,77.66,4.79,5,76.19,1
30279,5.87,7.48,85.13,83.54,3.2,3,70.65,1
38243,0.82,8.6,79.1,56.87,0.03,2,22.62,0
14183,2.15,3.47,96.1,67.38,0.41,1,28.09,0
13748,3.79,11.51,65.46,76.86,3.07,1,44.78,1
36461,2.25,7.4,87.61,52.7,1.95,4,60.09,1
45696,4.0,5.99,68.82,75.58,0.26,5,61.82,1
17268,2.15,6.14,82.23,46.97,7.12,1,37.2,0
7304,10.64,7.25,99.98,54.93,0.23,1,70.78,1
17259,4.81,7.5,78.06,68.87,5.33,3,77.56,1
48558,2.74,6.03,96.33,62.04,2.91,2,56.93,1
43155,2.42,7.69,54.79,51.35,3.83,3,39.92,0
10449,4.6,7.55,82.54,60.23,1.13,4,74.44,1
46184,5.2,6.63,83.92,60.04,0.95,3,62.08,1
29861,6.73,6.32,96.7,52.03,1.57,2,80.0,1
41580,4.49,9.56,81.6,55.8,1.19,1,41.83,1
22371,2.48,9.69,76.19,64.5,1.94,4,45.72,1
20590,3.03,7.75,71.54,51.01,2.97,1,52.23,1
33319,1.69,6.22,93.2,56.71,0.23,1,45.97,1
29954,7.94,8.74,79.94,60.17,3.36,4,68.81,1
12582,2.14,7.82,49.54,65.46,7.25,4,28.2,0
38151,1.87,6.09,81.74,54.08,0.8,2,48.99,1
24104,2.71,9.29,83.21,50.7,2.27,3,53.85,1
40105,2.46,6.67,90.0,63.2,1.04,4,38.64,0
34348,5.93,4.3,96.88,68.17,3.64,5,43.03,1
52251,8.0,6.22,63.38,77.19,0.51,3,70.95,1
54842,1.15,6.98,86.06,48.7,7.72,2,27.61,0
1109,3.31,7.07,83.64,68.75,1.47,2,56.71,1
11091,2.8,7.63,52.52,46.96,0.66,4,60.6,1
47173,5.34,7.19,84.75,80.43,0.2,1,71.81,1
7514,2.9,6.23,78.05,52.61,3.28,1,57.49,1
6915,1.21,7.53,64.65,62.41,2.6,5,36.62,0
8055,4.68,5.1,46.26,59.09,2.37,5,39.29,0
15530,4.49,4.77,65.16,60.27,3.11,2,29.31,0
3543,0.78,8.09,62.17,48.7,2.79,2,24.65,0
53542,1.21,7.13,56.08,58.08,3.34,4,37.41,0
8360,10.77,5.33,55.82,60.6,5.54,2,63.63,1
16317,3.08,9.04,82.86,42.64,3.45,3,46.45,1
32437,4.69,6.39,79.93,74.65,2.52,3,53.03,1
24063,3.22,7.48,97.75,80.14,3.66,4,71.69,1
2334,6.5,8.72,65.96,78.7,8.3,2,70.38,1
47994,9.96,4.56,80.76,60.54,1.44,4,66.3,1
12730,3.41,7.49,76.01,53.98,0.77,4,47.71,1
29495,2.81,5.86,66.75,72.87,2.4,5,54.03,1
44616,0.76,3.6,84.0,77.42,1.95,3,10.95,0
12733,3.41,7.9,71.97,68.26,4.08,3,55.96,1
41609,3.73,7.44,57.92,30.66,0.31,5,39.8,0
44078,3.15,6.58,72.23,41.36,0.2,1,45.91,1
50122,5.5,10.53,86.14,69.66,1.58,4,52.9,1
49597,2.71,7.61,85.56,46.29,2.26,3,59.68,1
28095,4.37,8.95,70.14,78.03,1.97,2,60.29,1
34663,2.89,4.82,81.99,49.93,0.32,3,30.39,0
47672,2.54,5.9,93.56,67.59,1.6,2,60.68,1
22507,1.13,6.58,78.19,45.4,0.02,1,28.96,0
20736,9.15,6.64,83.99,65.02,0.93,2,74.8,1
38086,3.73,6.45,98.63,66.57,2.03,3,55.72,1
32547,3.33,7.4,95.19,76.98,0.05,4,64.78,1
4397,2.25,9.48,88.32,61.84,1.95,4,61.03,1
40961,2.93,6.32,69.49,77.89,0.18,4,62.48,1
47739,1.84,8.2,74.41,48.33,1.71,5,30.47,0
36441,4.63,6.2,43.1,61.0,0.13,5,50.88,1
1442,2.38,5.07,77.02,45.5,1.02,3,41.65,1
38958,2.57,8.84,66.61,57.36,0.16,4,43.5,1
36600,9.81,5.58,77.86,60.15,9.32,4,54.56,1
22060,5.47,8.27,80.77,65.31,2.12,4,53.78,1
52830,3.8,5.54,93.83,88.36,0.94,4,52.63,1
10672,4.5,7.01,95.6,75.03,0.11,2,55.64,1
49519,6.67,7.77,71.14,54.25,0.7,2,59.01,1
14024,5.2,5.04,80.52,75.41,2.88,1,63.81,1
26983,4.93,10.16,71.81,58.01,0.15,4,49.24,1
4636,5.22,7.83,90.87,50.54,6.22,5,58.95,1
5451,2.43,6.91,88.96,51.12,3.14,5,40.65,1
11147,3.22,8.14,86.97,92.74,2.32,4,85.29,1
39316,3.57,7.52,89.84,59.18,0.01,2,55.74,1
1497,2.58,6.03,63.35,84.37,1.43,5,39.04,0
734,2.07,6.8,62.31,53.36,6.3,2,37.24,0
53623,2.72,7.14,74.03,67.8,0.05,4,46.47,1
47025,2.7,9.9,76.71,36.04,3.04,2,49.79,1
27755,3.26,8.67,71.43,38.31,0.92,4,29.84,0
49386,3.94,7.46,96.49,58.19,0.84,4,42.92,1
54723,1.62,7.67,87.91,65.36,3.19,2,37.8,0
13467,4.31,7.4,63.13,63.44,2.99,2,51.8,1
14641,2.83,9.05,30.0,73.06,10.38,4,27.76,0
19781,6.52,9.53,75.55,53.21,4.13,3,56.63,1
26586,1.06,6.64,33.53,33.89,0.68,4,0.0,0
47532,2.34,7.47,30.0,67.36,5.22,3,38.02,0
31789,3.94,7.52,72.13,45.95,0.73,4,41.46,1
31285,2.83,6.21,72.92,61.09,0.07,2,48.38,1
16829,7.72,6.46,47.7,85.58,0.92,3,52.51,1
30846,1.82,5.42,89.65,47.18,1.09,2,42.19,1
24628,4.79,6.29,41.26,65.5,0.81,5,30.64,0
43322,2.16,6.7,84.26,96.8,1.78,1,61.6,1
40878,3.26,4.52,79.16,37.63,4.7,3,25.76,0
15182,3.61,5.55,85.6,72.37,4.58,1,54.25,1
53324,4.17,7.58,94.14,72.04,4.79,3,58.17,1
51751,8.74,5.45,75.69,73.44,1.51,1,68.25,1
1337,3.48,8.05,94.36,91.6,1.71,4,73.94,1
6565,4.25,7.71,93.76,47.84,2.01,4,55.46,1
20407,1.21,9.73,59.66,16.26,0.97,4,6.11,0
51106,3.4,5.76,76.15,68.68,0.09,2,31.02,0
5965,6.14,7.3,87.56,71.64,1.71,2,78.38,1
54825,2.03,6.79,82.36,57.95,1.84,4,37.48,0
47054,3.81,6.81,82.34,50.78,2.88,2,51.41,1
47180,2.99,7.04,61.84,74.72,3.85,2,55.62,1
45378,5.59,6.76,80.21,72.94,0.31,2,56.44,1
6992,3.27,7.24,71.06,31.91,1.56,4,46.13,1
26255,4.24,7.61,90.41,34.13,3.1,2,63.65,1
13760,1.6,7.69,83.68,62.61,0.9,2,43.28,1
27614,1.4,7.24,53.86,21.04,0.25,4,19.49,0
1475,1.37,6.21,87.06,62.31,7.61,2,38.3,0
51539,5.07,5.22,60.73,69.87,0.35,1,51.91,1
17722,2.67,6.76,98.97,44.62,8.22,2,53.55,1
1554,2.05,8.77,64.07,51.93,2.02,1,43.2,1
30504,2.43,4.63,66.04,44.13,1.81,1,29.47,0
21074,5.39,6.34,76.9,34.44,0.37,3,51.01,1
47332,8.55,5.14,75.21,67.63,6.17,5,57.3,1
16369,0.99,6.3,89.82,41.86,1.1,4,25.3,0
32201,11.39,7.1,86.36,73.34,0.89,2,83.8,1
36408,2.34,7.68,87.69,84.95,2.22,3,59.35,1
17597,5.71,8.18,64.81,62.79,1.03,5,63.69,1
24058,2.99,5.49,40.72,41.05,0.39,5,28.12,0
49264,4.96,7.57,99.85,63.56,0.61,5,61.25,1
36554,4.08,5.88,85.84,62.69,8.11,4,37.85,0
20500,3.66,6.01,67.11,67.14,2.68,4,55.18,1
46129,5.28,8.32,85.9,63.05,0.58,5,61.92,1
16659,3.16,7.45,62.32,65.92,0.85,1,60.5,1
12232,3.01,7.31,90.99,74.39,0.11,5,61.19,1
18576,2.08,5.73,85.05,56.67,0.26,2,62.82,1
21642,2.26,7.87,85.52,80.51,0.29,1,71.48,1
37775,14.0,3.5,40.0,30.0,8.0,5,25.0,0
24493,7.94,7.47,84.42,78.32,0.86,3,86.61,1
2120,2.26,7.64,92.46,42.87,0.22,4,48.14,1
17365,2.4,6.09,69.8,73.56,1.14,3,42.04,1
52267,2.34,7.22,82.42,60.49,7.25,3,55.89,1
7410,2.25,7.39,84.02,39.95,9.98,3,41.06,1
25161,4.28,6.51,84.0,84.59,1.66,5,84.39,1
50937,6.42,7.56,75.54,72.82,0.04,4,46.55,1
37996,2.53,8.32,39.29,75.97,0.14,2,39.33,0
51612,2.47,6.13,82.57,59.49,6.52,4,46.72,1
48135,3.65,7.16,87.2,48.11,0.47,4,56.71,1
31467,1.36,5.78,96.11,60.91,0.85,2,31.69,0
27160,1.59,6.26,45.65,70.52,3.81,3,30.03,0
6364,3.78,8.09,82.62,45.16,1.0,4,49.66,1
44841,2.38,7.83,86.31,58.89,3.75,2,59.57,1
46928,4.95,6.59,89.11,73.27,5.68,3,65.06,1
19259,6.09,6.41,64.18,79.54,5.03,1,74.84,1
33285,4.3,6.44,92.06,49.82,4.82,2,56.04,1
17864,3.5,3.81,81.4,42.2,5.41,5,48.8,1
10398,1.7,7.2,59.17,63.01,3.25,1,18.64,0
9163,1.09,7.64,98.86,43.77,0.57,2,41.18,1
13998,5.78,10.4,86.92,72.2,4.3,2,42.19,1
54779,2.8,7.17,69.6,62.55,1.77,3,41.54,1
5472,5.05,5.98,92.45,91.52,1.98,5,87.2,1
31311,1.5,6.01,65.68,52.1,2.2,5,33.86,0
18110,1.22,7.62,87.8,53.55,0.5,1,34.83,0
453,3.44,5.32,87.33,60.09,3.32,3,54.62,1
45396,3.38,9.82,89.36,64.09,1.1,5,52.53,1
49858,4.7,5.71,86.07,64.54,1.41,5,63.13,1
5341,2.35,8.13,77.11,62.9,5.98,3,49.9,1
11207,6.09,9.0,96.36,40.76,5.38,2,60.55,1
11270,3.7,5.54,98.03,62.91,0.03,3,69.13,1
14357,1.69,5.51,57.85,50.9,2.62,4,29.5,0
31149,2.44,7.74,87.16,43.39,3.22,1,50.5,1
51718,2.09,6.93,58.11,54.95,4.31,1,46.74,1
34496,2.67,7.2,73.65,52.12,3.64,4,55.83,1
21568,2.81,6.55,93.27,96.24,5.48,2,66.8,1
11691,5.57,6.17,93.93,50.86,0.23,2,55.52,1
35556,1.82,7.19,94.72,58.7,0.8,1,39.82,0
20563,2.68,8.37,88.04,56.46,0.59,5,66.28,1
48510,4.4,6.27,60.48,89.73,2.31,2,64.87,1
20892,13.24,6.21,94.9,100.0,0.22,3,100.0,1
6290,1.42,9.08,96.46,29.89,0.01,3,13.16,0
1879,3.33,8.24,73.27,66.41,1.36,1,57.41,1
54869,2.33,4.96,84.87,59.58,2.73,3,32.23,0
27675,8.1,7.39,70.97,56.4,0.31,4,68.24,1
2975,2.3,8.79,57.53,54.12,0.73,5,39.41,0
28374,11.91,5.99,63.88,94.98,0.23,4,81.87,1
22142,4.64,7.43,64.23,52.61,1.68,5,55.05,1
46924,6.49,7.4,87.48,62.68,3.23,5,58.25,1
54670,3.01,8.55,66.44,54.05,1.61,4,51.01,1
38445,2.1,7.05,95.77,73.16,1.0,2,58.86,1
54188,6.38,8.12,71.58,59.27,4.42,4,52.23,1
31181,3.82,5.91,83.28,62.76,2.51,3,32.86,0
47391,8.85,7.19,67.74,65.95,0.46,4,69.12,1
38072,5.29,5.82,65.71,66.83,6.41,1,55.51,1
37219,2.12,4.69,70.05,59.73,0.11,1,25.61,0
17522,9.25,6.51,75.91,77.71,2.35,5,64.28,1
12097,6.11,7.13,46.23,63.94,0.21,3,56.42,1
3358,3.99,6.67,83.43,63.56,3.5,1,68.93,1
44316,2.47,3.96,76.89,30.19,2.82,5,22.08,0
43946,1.72,7.93,73.23,53.7,1.38,5,43.78,1
54202,3.13,8.42,76.86,32.16,0.87,1,53.7,1
24,3.99,7.1,90.29,78.93,0.56,5,73.48,1
26134,2.54,6.69,96.39,59.37,0.7,3,46.15,1
31144,4.39,9.26,80.8,70.81,0.42,2,50.14,1
40599,1.88,7.91,65.16,38.37,1.74,3,37.48,0
40659,4.26,4.67,94.13,53.01,0.98,3,23.83,0
13260,3.06,6.9,92.32,54.97,0.11,2,54.82,1
34684,5.29,4.97,60.78,58.22,1.26,1,33.51,0
32145,3.24,7.58,83.58,65.07,0.58,5,44.53,1
21343,5.96,7.79,69.49,67.12,2.46,1,58.14,1
5945,4.6,5.87,89.62,87.28,0.5,4,73.0,1
40510,5.16,4.86,79.72,51.61,1.56,4,39.96,0
9528,7.93,9.08,42.04,51.99,5.45,5,40.36,1
31225,7.04,6.9,74.86,61.39,0.86,4,64.77,1
22851,3.77,8.0,92.39,56.11,1.58,5,69.39,1
6217,4.84,7.38,82.13,65.65,0.71,4,49.58,1
6443,6.3,5.21,86.22,35.77,0.53,3,62.52,1
4509,2.07,5.64,53.58,47.3,0.06,1,34.65,0
41320,1.36,7.13,88.55,50.06,0.13,4,47.05,1
46007,6.9,6.03,90.25,65.89,0.78,4,74.08,1
22910,11.49,6.87,98.32,78.33,0.28,5,95.56,1
15496,5.72,6.57,95.29,62.39,2.99,5,76.57,1
6177,9.45,7.02,89.05,61.92,1.73,4,82.63,1
29365,1.46,7.01,72.53,55.58,3.61,5,31.14,0
41637,3.31,6.95,76.52,52.07,0.67,1,46.91,1
36854,3.35,9.03,79.53,56.04,5.19,5,55.74,1
4739,1.85,6.96,66.87,59.39,0.11,3,44.09,1
1513,1.87,6.97,84.46,78.68,3.29,5,48.57,1
42402,1.7,4.64,70.22,67.01,1.55,5,0.0,0
9811,2.58,6.11,89.7,75.13,10.04,1,57.46,1
9762,6.08,7.12,61.61,59.78,2.41,5,61.49,1
52377,1.55,5.53,82.45,59.81,1.21,2,32.05,0
23382,3.48,6.83,90.41,75.65,0.18,4,77.31,1
32521,2.76,6.64,40.93,52.82,8.01,4,41.73,1
13300,3.21,9.48,69.1,69.39,6.7,4,53.71,1
25872,1.95,4.75,77.68,65.07,0.15,4,5.94,0
51988,2.89,7.84,60.97,42.14,1.69,1,54.55,1
10665,3.07,8.77,69.32,21.78,1.37,4,27.19,0
34291,4.62,6.49,58.11,74.36,0.74,4,47.14,1
2307,1.36,6.54,64.7,54.4,0.54,5,33.66,0
44692,3.74,5.52,52.62,68.92,1.07,5,44.12,1
37724,2.45,9.23,40.53,38.73,2.08,4,32.6,0
21596,5.79,5.35,80.25,64.71,6.45,3,53.87,1
19812,4.94,6.76,78.91,68.65,0.8,1,56.55,1
1840,3.65,5.77,88.79,71.84,0.48,2,48.62,1
40303,12.71,7.89,77.56,68.33,0.12,5,69.66,1
4605,0.5,6.22,91.88,60.67,5.83,2,23.04,0
35715,2.8,9.81,78.31,72.1,1.28,3,52.59,1
30186,5.61,8.37,41.27,48.54,5.53,1,27.41,0
33337,6.83,5.01,96.05,58.79,3.98,3,63.42,1
17205,1.3,8.47,85.08,39.92,1.62,5,29.11,0
23273,4.45,6.74,87.85,94.6,0.59,2,54.16,1
26968,9.09,4.89,97.25,56.79,1.77,1,59.55,1
46300,6.64,5.86,87.83,85.97,1.5,5,81.16,1
